figure,ensemble,b,metric,pressure_hpa,mean,bootstrap_ci_low,bootstrap_ci_high,n_ns_groups,group_mean_peak_abs_pressure_hpa,group_mean_peak_value
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,10.0,0.004377307634179791,0.003957683999712268,0.004821335957385599,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,50.0,0.004926414120321473,0.004453038070738937,0.005429206669020156,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,100.0,0.038352529828747116,0.034593773158267144,0.0423721365040789,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,150.0,0.13232731024424235,0.11842348580559095,0.14731930423527956,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,200.0,0.24489186803499857,0.21841762607296308,0.2736491571118434,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,250.0,0.3042574256658554,0.27365512363612654,0.33708769361178076,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,300.0,0.29772356351216633,0.270701936930418,0.32614253302415214,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,400.0,0.16763446132342022,0.15445853600899379,0.18119752002259096,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,500.0,0.026487501710653304,0.024465863679846125,0.028493276343991358,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,600.0,0.22944275041421255,0.21186203161875408,0.24702719976504642,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,700.0,0.39455004334449767,0.3634126467506091,0.4264042703807354,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,850.0,0.5714440166950225,0.5210902324815591,0.6238192978501319,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,925.0,0.6408402005831401,0.5797058128813902,0.7053846739729246,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,975.0,0.6669152041276296,0.6000731424987317,0.7385795392592748,15,,
initial_vertical_structure_standard_vs_u30,standard,1.0,initial_eady_growth_rate,1000.0,0.6717845837275187,0.6026148591935635,0.7462101376553376,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,10.0,0.04433963087697824,0.04015881584957242,0.04880833966657519,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,50.0,0.0789440244436264,0.07135785750423869,0.08714412278185288,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,100.0,0.19339833954970043,0.17469218807915846,0.21375404395163058,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,150.0,0.29572409292062124,0.2681545150528351,0.3249420375128587,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,200.0,0.282427641749382,0.25847395151853564,0.30747765630483626,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,250.0,0.200001256664594,0.18375953058401745,0.21656241459151107,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,300.0,0.09366411964098613,0.08621915629754465,0.10111344517519076,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,400.0,0.1196663017074267,0.1102721667662263,0.128970385864377,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,500.0,0.2967637171347936,0.2731617311636607,0.3203809893131256,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,600.0,0.4321490029493968,0.3968148248891035,0.4686524942020575,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,700.0,0.5274431069691976,0.4810205873350302,0.5755502456923326,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,850.0,0.6246136466662089,0.5646744434038797,0.6887119263410567,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,925.0,0.6646043399969737,0.598001514474551,0.7363876076042651,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,975.0,0.6742709537347158,0.6055515685180823,0.7491602651278177,15,,
initial_vertical_structure_standard_vs_u30,standard,1.5,initial_eady_growth_rate,1000.0,0.6711644152800242,0.6024422519902388,0.746195696791013,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,10.0,0.006250940232227246,0.005645194731963178,0.006883203717103849,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,50.0,0.15841291844844818,0.14340282320976258,0.17407234147191047,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,100.0,0.22248153487841288,0.20207235023379325,0.2432904222855965,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,150.0,0.20580732425053913,0.18815893786648907,0.2232143354912599,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,200.0,0.10095581710338593,0.09281709561745326,0.10901526200274626,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,250.0,0.019969531521201133,0.018378560139487188,0.02154527532868087,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,300.0,0.13152394692103067,0.12103110266228516,0.14190714473525684,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,400.0,0.311671115954717,0.28618477744360765,0.3367487251758575,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,500.0,0.44042084415753685,0.4028770276904106,0.4776593898236752,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,600.0,0.5299854775269827,0.48248355234662693,0.5780796893934409,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,700.0,0.5891821881135305,0.5338532245655855,0.6460896729926268,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,850.0,0.6480451623598734,0.5823741961022217,0.7160853552818298,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,925.0,0.6746873378753662,0.604988173743089,0.7475343287984528,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,975.0,0.6776871224244435,0.6075155308842659,0.7516351956625779,15,,
initial_vertical_structure_standard_vs_u30,standard,2.0,initial_eady_growth_rate,1000.0,0.6717748622099559,0.6024766379594803,0.7448749219377835,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,10.0,0.008742301507542532,0.007911066360926877,0.009610394954215735,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,50.0,0.009860808247079451,0.00891212366366138,0.010852332501672208,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,100.0,0.07768160626292228,0.06983167281995217,0.08606175803268949,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,150.0,0.2835215002298355,0.24768878929316998,0.3241030599673589,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,200.0,0.5566085437933604,0.4691600519418716,0.6644217373430729,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,250.0,0.6295900106430053,0.5609633434315522,0.7047169881562392,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,300.0,0.5861578027407328,0.5347753481566906,0.6384992608428002,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,400.0,0.3334650923808416,0.3068406785776218,0.3601413793861865,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,500.0,0.05697492683927218,0.051463279556483034,0.06297120314712326,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,600.0,0.48673478960990907,0.44285828297336893,0.5333259923259418,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,700.0,0.7883664766947428,0.724111510515213,0.854279798567295,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,850.0,1.113611070315043,1.0230686644713083,1.2052584838867186,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,925.0,1.2859378695487975,1.1627231097221375,1.415143320163091,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,975.0,1.3934912204742431,1.2369532187779744,1.565509904026985,15,,
initial_vertical_structure_standard_vs_u30,u30,1.0,initial_eady_growth_rate,1000.0,1.448282531897227,1.2637447402874629,1.6584112328290939,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,10.0,0.059111407150824864,0.05355225140228868,0.0650290052841107,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,50.0,0.105563818415006,0.09540715894351402,0.11653333779424428,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,100.0,0.2590620746215185,0.2338928100466728,0.2865360353142023,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,150.0,0.3936345914999644,0.35741046607494353,0.4324320230384668,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,200.0,0.37294750809669497,0.34215194175640745,0.4052261832356453,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,250.0,0.26369360586007434,0.24355418545504412,0.2843711408227682,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,300.0,0.1236587459842364,0.1144088597719868,0.13286358941346404,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,400.0,0.15823252548774083,0.14639847822487354,0.16980752470592658,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,500.0,0.391534690062205,0.3623102467258771,0.420842171261708,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,600.0,0.5692534367243449,0.5244929573436579,0.6149097257355849,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,700.0,0.6962616125742594,0.6376707684000332,0.7582174037893613,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,850.0,0.8333938519159952,0.7537720098098118,0.9192136719822883,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,925.0,0.894801922639211,0.8034196486075719,0.994679536918799,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,975.0,0.9129984021186829,0.8164798849821091,1.0192929000655808,15,,
initial_vertical_structure_standard_vs_u30,u30,1.5,initial_eady_growth_rate,1000.0,0.9105602184931437,0.8131315086285273,1.0180974694093068,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,10.0,0.006244694317380587,0.005628715340668957,0.006866519676210979,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,50.0,0.1582991455992063,0.1430201009909312,0.1736076647291581,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,100.0,0.2223246932029724,0.2017183236281077,0.24274907035132248,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,150.0,0.20566540161768596,0.18822505282859006,0.22279650765160722,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,200.0,0.10088655054569244,0.09272259375701349,0.1088171566526095,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,250.0,0.019955928126970928,0.018361792576809723,0.02150695036786298,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,300.0,0.13143382122119268,0.12090801201760769,0.1416540936504801,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,400.0,0.31145728230476377,0.2859426153699557,0.33617593268553414,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,500.0,0.4401175836722056,0.402555510054032,0.47677917147676147,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,600.0,0.5296167771021525,0.48184640417496366,0.5764920759697755,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,700.0,0.5887657880783081,0.5324598250289758,0.6448212344447772,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,850.0,0.6475726028283437,0.5813147884607315,0.715189627011617,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,925.0,0.6741876939932505,0.6036581140259901,0.746766967823108,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,975.0,0.6771918574968974,0.6060340452194214,0.7501804559429487,15,,
initial_vertical_structure_standard_vs_u30,u30,2.0,initial_eady_growth_rate,1000.0,0.6712919851144155,0.6011138275265693,0.7433179359138011,15,,
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,10.0,0.00017978987937870746,0.00011883264557885317,0.00025035377688861136,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,50.0,0.0017534115458450591,0.0008617133959099495,0.0027934784329651545,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,100.0,0.00464038068409233,0.0028420551283246218,0.0065926676340556396,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,150.0,-0.018113338126568124,-0.033065036730937816,-0.005360756240309763,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,200.0,-0.09253141195513308,-0.14553447390246826,-0.0439961652418909,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,250.0,-0.1549216357447828,-0.2338625591265736,-0.07993499292080139,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,300.0,-0.08348155400405327,-0.1431666203805556,-0.027101177248793372,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,400.0,0.2779485781987508,0.2159502845009168,0.34286888904869556,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,500.0,0.7724324524402618,0.5613344765206177,0.9927156035602093,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,600.0,1.328577275077502,0.9472882243494194,1.7341074683517215,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,700.0,1.8541055023670197,1.3270431887606782,2.4069011317690214,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,850.0,3.5224836627642313,2.37507323483626,4.745306147535641,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,925.0,4.5215942621231076,3.053470546603203,6.094472116827964,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,975.0,4.71128101348877,3.250724942684174,6.274945029815036,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,eddy_heat_flux_vT,1000.0,4.674112141132355,3.24631651888291,6.200360436439514,15,975.0,4.71128101348877
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,10.0,0.0005373473846702837,0.0003063536632544128,0.0008131238459827727,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,50.0,0.006352279355633072,0.004134584634593921,0.008584166142075746,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,100.0,-0.03950496266285578,-0.06775385417160577,-0.013987467186913516,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,150.0,-0.1882249202268819,-0.2640714709274471,-0.11321986684342862,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,200.0,-0.026658546769370635,-0.07172472909325733,0.014141444586372572,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,250.0,0.23078108181556065,0.18571260963877043,0.27389226261526345,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,300.0,0.5599617823958397,0.42644672298183045,0.68520655905207,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,400.0,1.3837243795394898,1.017867585370938,1.7345775364836056,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,500.0,2.264608824253082,1.660391047199567,2.8434706948200863,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,600.0,3.1470696210861204,2.339591758648554,3.9126162896553667,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,700.0,4.434164595603943,3.2453364922602974,5.613319157759348,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,850.0,7.648428201675415,5.473192929029464,9.82983658472697,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,925.0,9.020928549766541,6.514875091115633,11.542374219497043,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,975.0,9.410265334447224,6.841059017181396,12.009075686534244,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,eddy_heat_flux_vT,1000.0,9.491454911231994,6.910926798780759,12.106978031396864,15,1000.0,9.491454911231994
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,10.0,0.0013019047165774586,0.0007354325887899905,0.002035176592216885,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,50.0,0.08668882213532925,0.0632682521889607,0.11408111109708742,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,100.0,0.12689509764313697,0.07438399387523531,0.17463425459961093,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,150.0,0.20752980957428616,0.1579546499500672,0.2587958434596657,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,200.0,0.5782390246788661,0.428461859151721,0.732423807606101,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,250.0,1.0652885208527247,0.7807063405712446,1.3611053163558244,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,300.0,1.5891706307729085,1.1623074021935462,2.0401918823520337,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,400.0,2.654460197687149,1.959166659663121,3.385255003273487,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,500.0,3.7006713012854258,2.7949617520471417,4.628691728860139,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,600.0,5.067576889197031,3.8493058296044667,6.325415037373702,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,700.0,7.116523003578186,5.327847690383593,9.019642348885533,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,850.0,11.37093718846639,8.575239780346553,14.350295057694117,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,925.0,12.875052769978842,9.782030657927194,16.112317725817363,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,975.0,13.456556622187296,10.288302433888116,16.79046170393626,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,eddy_heat_flux_vT,1000.0,13.624136638641357,10.383828626473745,17.07593757708867,15,1000.0,13.624136638641357
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,10.0,0.010409106352987389,0.005195306000047519,0.016460588621606195,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,50.0,0.2073116648476571,0.08216619472640256,0.3615262336889281,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,100.0,0.26558707853158314,0.07442282797147831,0.47447340067165567,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,150.0,-2.380757126646737,-4.1501724758169924,-0.961882849667845,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,200.0,-4.878704432646433,-7.44397054841121,-2.715738676240048,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,250.0,-5.301791319747766,-7.968567488801976,-3.0185054038961785,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,300.0,-4.007766855756442,-6.5578892749796305,-1.8935557213425669,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,400.0,1.9790416419506074,0.3098707855244478,3.606731023838122,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,500.0,7.9963263352712,5.998906698624293,10.092340516646702,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,600.0,14.067308902740479,10.338467752138774,18.234666819572446,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,700.0,21.29782485961914,15.39500828186671,27.890490719477338,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,850.0,34.74986902872721,24.943169980049134,45.5182292620341,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,925.0,41.64976870218913,29.8794513352712,54.604198635419195,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,975.0,43.58949317932129,31.329299783706666,57.296468591690044,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,eddy_heat_flux_vT,1000.0,40.08157326380412,27.657719065348306,53.965191784699755,15,975.0,43.58949317932129
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,10.0,0.0043401638472763205,0.0018237077319645323,0.007629626716467707,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,50.0,0.05117968424844245,0.03407974778441712,0.07001637479562,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,100.0,-0.46525197606533764,-0.8314616366118813,-0.17892564272352818,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,150.0,-1.4050671814009548,-2.0236705034598708,-0.8715932122152301,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,200.0,-0.4298901731769244,-0.792074842552344,-0.1374680233374239,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,250.0,1.0582624912261962,0.8298160528143247,1.3154403629899023,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,300.0,2.6954958200454713,2.055754209359487,3.337679375410078,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,400.0,5.793583599726359,4.349017344315847,7.233847892681757,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,500.0,7.976232179005941,6.17557407061259,9.76817679087321,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,600.0,9.94478244781494,7.831090099811554,12.02555513858795,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,700.0,13.270677455266316,10.386982192198436,16.137082397540407,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,850.0,21.17136313120524,16.594215531349185,25.714873472849526,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,925.0,24.99244441986084,19.72944657802582,30.2308909924825,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,975.0,25.508365948994953,20.316836365063985,30.687417373657222,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,eddy_heat_flux_vT,1000.0,24.533498191833495,19.48858442147573,29.745371988614394,15,975.0,25.508365948994953
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,10.0,0.0013039520039455966,0.0007657612782107512,0.001953637089706414,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,50.0,0.08560138406852881,0.06075292492906253,0.11282014152655997,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,100.0,0.12895520900686583,0.07953679253657658,0.17588897498945394,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,150.0,0.2062326192855835,0.1556322443361084,0.25724541147549945,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,200.0,0.5691455597678821,0.41396965997914476,0.7149834425126512,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,250.0,1.0488428607583047,0.7512417786195874,1.3273925092816352,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,300.0,1.5657285541296004,1.120548870836695,1.987414286683003,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,400.0,2.6234305083751677,1.8878771415849527,3.311363966266314,15,1000.0,13.54606229464213
